"from","to","id"
"node_id_3331","node_id_380","""2947245"""
"node_id_3331","node_id_2234","""2947256"""
"node_id_3331","node_id_1540","""2947272"""
"node_id_3331","node_id_2928","""2947408"""
"node_id_3331","node_id_3442","""2947470"""
"node_id_3331","node_id_571","""2947561"""
"node_id_545","node_id_1025","""2953249"""
"node_id_545","node_id_601","""2953257"""
"node_id_3766","node_id_4075","""2956748"""
"node_id_3766","node_id_174","""2957703"""
"node_id_3766","node_id_3352","""2957811"""
"node_id_3766","node_id_2109","""2958286"""
"node_id_1018","node_id_1173","""2963351"""
"node_id_3346","node_id_3360","""2968050"""
"node_id_967","node_id_990","""2970606"""
"node_id_170","node_id_2101","""2995600"""
"node_id_170","node_id_3157","""2996446"""
"node_id_170","node_id_288","""2996537"""
"node_id_1520","node_id_3366","""3014221"""
"node_id_1520","node_id_3910","""3015160"""
"node_id_2582","node_id_4020","""3044958"""
"node_id_4187","node_id_336","""3064216"""
"node_id_168","node_id_822","""3064510"""
"node_id_168","node_id_3609","""3064515"""
"node_id_168","node_id_4249","""3064658"""
"node_id_168","node_id_811","""3064683"""
"node_id_168","node_id_3919","""3064708"""
"node_id_168","node_id_4012","""3064725"""
"node_id_168","node_id_3924","""3064778"""
"node_id_168","node_id_1709","""3064880"""
"node_id_168","node_id_1906","""3064883"""
"node_id_168","node_id_1708","""3064925"""
"node_id_168","node_id_4423","""3064972"""
"node_id_168","node_id_1573","""3065101"""
"node_id_168","node_id_3878","""3065124"""
"node_id_168","node_id_4336","""3065198"""
"node_id_4061","node_id_2467","""3073886"""
"node_id_2192","node_id_1932","""3094099"""
"node_id_2192","node_id_480","""3094354"""
"node_id_1835","node_id_1440","""3106292"""
"node_id_2926","node_id_3147","""3107594"""
"node_id_2926","node_id_2202","""3107900"""
"node_id_2926","node_id_551","""3108305"""
"node_id_2819","node_id_3558","""3111522"""
"node_id_2819","node_id_696","""3111594"""
"node_id_2819","node_id_2062","""3111684"""
"node_id_2344","node_id_700","""3112258"""
"node_id_1262","node_id_893","""3144305"""
"node_id_2800","node_id_2897","""3155042"""
"node_id_1001","node_id_3856","""3187038"""
"node_id_1001","node_id_1964","""3187309"""
"node_id_1001","node_id_2858","""3187648"""
"node_id_48","node_id_958","""3205423"""
"node_id_4362","node_id_4086","""3207148"""
"node_id_4362","node_id_2529","""3207457"""
"node_id_4362","node_id_3827","""3207494"""
"node_id_3175","node_id_2293","""3217447"""
"node_id_2293","node_id_1967","""3255375"""
"node_id_2293","node_id_3175","""3255972"""
"node_id_3449","node_id_2337","""3262356"""
"node_id_1626","node_id_4390","""3283795"""
"node_id_1626","node_id_4355","""3284109"""
"node_id_1626","node_id_2854","""3284243"""
"node_id_1626","node_id_3446","""3284299"""
"node_id_1626","node_id_3331","""3284492"""
"node_id_1626","node_id_2055","""3284659"""
"node_id_1626","node_id_318","""3284962"""
"node_id_1626","node_id_602","""3284986"""
"node_id_1626","node_id_380","""3285008"""
"node_id_1626","node_id_2234","""3285019"""
"node_id_1626","node_id_1540","""3285030"""
"node_id_1626","node_id_2928","""3285180"""
"node_id_1626","node_id_3442","""3285251"""
"node_id_1258","node_id_2537","""3292962"""
"node_id_2855","node_id_3067","""3294953"""
"node_id_3540","node_id_1978","""3312160"""
"node_id_3540","node_id_1611","""3312192"""
"node_id_3609","node_id_822","""3314527"""
"node_id_3609","node_id_4249","""3314697"""
"node_id_3609","node_id_811","""3314722"""
"node_id_3609","node_id_3919","""3314742"""
"node_id_3609","node_id_4012","""3314763"""
"node_id_3609","node_id_3924","""3314824"""
"node_id_3609","node_id_168","""3314849"""
"node_id_3609","node_id_1709","""3314936"""
"node_id_3609","node_id_1906","""3314940"""
"node_id_3609","node_id_1708","""3314985"""
"node_id_3609","node_id_4423","""3315028"""
"node_id_3609","node_id_1573","""3315161"""
"node_id_3609","node_id_3878","""3315191"""
"node_id_3609","node_id_4336","""3315275"""
"node_id_904","node_id_1653","""3315527"""
"node_id_904","node_id_3275","""3315561"""
"node_id_4270","node_id_1516","""3332446"""
"node_id_4270","node_id_187","""3332502"""
"node_id_3624","node_id_257","""3343861"""
"node_id_3624","node_id_2373","""3344261"""
"node_id_3624","node_id_2920","""3344423"""
"node_id_2829","node_id_1115","""3349868"""
"node_id_2829","node_id_1890","""3349898"""
"node_id_2829","node_id_1879","""3349954"""
"node_id_2829","node_id_1804","""3350102"""
"node_id_2829","node_id_2103","""3350811"""
"node_id_2829","node_id_3116","""3351145"""
"node_id_4249","node_id_822","""3362895"""
"node_id_4249","node_id_3609","""3362899"""
"node_id_4249","node_id_811","""3363095"""
"node_id_4249","node_id_3919","""3363121"""
"node_id_4249","node_id_4012","""3363141"""
"node_id_4249","node_id_3924","""3363221"""
"node_id_4249","node_id_168","""3363246"""
"node_id_4249","node_id_1709","""3363329"""
"node_id_4249","node_id_1906","""3363335"""
"node_id_4249","node_id_1708","""3363400"""
"node_id_4249","node_id_4423","""3363457"""
"node_id_4249","node_id_1573","""3363603"""
"node_id_4249","node_id_3878","""3363632"""
"node_id_4249","node_id_4336","""3363705"""
"node_id_4249","node_id_3415","""3363758"""
"node_id_1767","node_id_2463","""3366539"""
"node_id_4423","node_id_822","""3377672"""
"node_id_4423","node_id_3609","""3377676"""
"node_id_4423","node_id_4249","""3377825"""
"node_id_4423","node_id_811","""3377851"""
"node_id_4423","node_id_3919","""3377877"""
"node_id_4423","node_id_4012","""3377899"""
"node_id_4423","node_id_3924","""3377944"""
"node_id_4423","node_id_168","""3377973"""
"node_id_4423","node_id_1709","""3378060"""
"node_id_4423","node_id_1906","""3378064"""
"node_id_4423","node_id_1708","""3378111"""
"node_id_4423","node_id_1573","""3378261"""
"node_id_4423","node_id_3878","""3378295"""
"node_id_4423","node_id_2717","""3378361"""
"node_id_4423","node_id_4336","""3378369"""
"node_id_4423","node_id_3415","""3378410"""
"node_id_4423","node_id_131","""3378426"""
"node_id_4332","node_id_3203","""3386212"""
"node_id_4332","node_id_911","""3386253"""
"node_id_2326","node_id_408","""3405705"""
"node_id_3769","node_id_807","""3412503"""
"node_id_3827","node_id_582","""3442123"""
"node_id_3827","node_id_4086","""3442930"""
"node_id_3827","node_id_4362","""3443045"""
"node_id_3827","node_id_2529","""3443266"""
"node_id_261","node_id_3856","""3453897"""
"node_id_261","node_id_3720","""3453937"""
"node_id_261","node_id_1964","""3454097"""
"node_id_261","node_id_2375","""3454395"""
"node_id_261","node_id_786","""3454855"""
"node_id_4330","node_id_2314","""3465041"""
"node_id_4330","node_id_2759","""3465788"""
"node_id_4045","node_id_4016","""3467336"""
"node_id_4045","node_id_4033","""3467338"""
"node_id_4045","node_id_1370","""3467591"""
"node_id_2554","node_id_1623","""3469354"""
"node_id_2554","node_id_3511","""3469438"""
"node_id_187","node_id_4270","""3471647"""
"node_id_187","node_id_1516","""3471749"""
"node_id_2300","node_id_3464","""3489729"""
"node_id_1053","node_id_3266","""3505688"""
"node_id_3398","node_id_2184","""3512271"""
"node_id_3398","node_id_2489","""3512276"""
"node_id_3398","node_id_805","""3512301"""
"node_id_3398","node_id_1124","""3512382"""
"node_id_1219","node_id_4012","""3552041"""
"node_id_1219","node_id_1906","""3552249"""
"node_id_1219","node_id_2350","""3552326"""
"node_id_1219","node_id_3878","""3552563"""
"node_id_3643","node_id_1511","""3553748"""
"node_id_858","node_id_3010","""3564255"""
"node_id_349","node_id_3043","""3574270"""
"node_id_349","node_id_1284","""3574272"""
"node_id_349","node_id_1251","""3574362"""
"node_id_349","node_id_2590","""3574774"""
"node_id_349","node_id_4291","""3574841"""
"node_id_349","node_id_4165","""3574863"""
"node_id_349","node_id_968","""3574941"""
"node_id_349","node_id_1814","""3575164"""
"node_id_3739","node_id_3629","""3576463"""
"node_id_3739","node_id_2005","""3576933"""
"node_id_3739","node_id_3197","""3577429"""
"node_id_400","node_id_3205","""3612111"""
"node_id_400","node_id_233","""3612743"""
"node_id_2234","node_id_4390","""3613879"""
"node_id_2234","node_id_260","""3613973"""
"node_id_2234","node_id_3446","""3614317"""
"node_id_2234","node_id_2551","""3614487"""
"node_id_2234","node_id_3331","""3614494"""
"node_id_2234","node_id_1626","""3614810"""
"node_id_2234","node_id_602","""3614889"""
"node_id_2234","node_id_1138","""3614964"""
"node_id_2234","node_id_2928","""3615068"""
"node_id_2234","node_id_571","""3615231"""
"node_id_2977","node_id_3873","""3654356"""
"node_id_1804","node_id_1115","""3679176"""
"node_id_1804","node_id_1890","""3679201"""
"node_id_1804","node_id_1879","""3679282"""
"node_id_1804","node_id_2103","""3679427"""
"node_id_1804","node_id_2829","""3679881"""
"node_id_1190","node_id_901","""3700524"""
"node_id_869","node_id_2355","""3707127"""
"node_id_2920","node_id_3624","""3730153"""
"node_id_2405","node_id_843","""3737709"""
"node_id_901","node_id_1190","""3752976"""
"node_id_901","node_id_399","""3753703"""
"node_id_264","node_id_988","""3769304"""
"node_id_264","node_id_1634","""3769347"""
"node_id_3589","node_id_1322","""3782453"""
"node_id_3925","node_id_3669","""3792772"""
"node_id_1921","node_id_2830","""3797564"""
"node_id_1921","node_id_3043","""3797586"""
"node_id_1921","node_id_1284","""3797587"""
"node_id_1921","node_id_3632","""3797599"""
"node_id_1921","node_id_1801","""3797675"""
"node_id_1921","node_id_3349","""3798060"""
"node_id_1921","node_id_2590","""3798109"""
"node_id_1921","node_id_4291","""3798178"""
"node_id_1921","node_id_4165","""3798205"""
"node_id_1921","node_id_968","""3798303"""
"node_id_1921","node_id_2510","""3798495"""
"node_id_1921","node_id_1814","""3798551"""
"node_id_3547","node_id_2667","""3835468"""
"node_id_3547","node_id_2782","""3835748"""
"node_id_2969","node_id_3405","""3867376"""
"node_id_2969","node_id_2524","""3867414"""
"node_id_2969","node_id_1861","""3867451"""
"node_id_2969","node_id_3213","""3867736"""
"node_id_2969","node_id_3959","""3867756"""
"node_id_2969","node_id_2520","""3867806"""
"node_id_1636","node_id_2121","""3878502"""
"node_id_775","node_id_402","""3893825"""
"node_id_775","node_id_1978","""3894983"""
"node_id_3712","node_id_662","""3897149"""
"node_id_3712","node_id_3335","""3897163"""
"node_id_3712","node_id_2816","""3897426"""
"node_id_3712","node_id_1050","""3897803"""
"node_id_3712","node_id_2363","""3897930"""
"node_id_3712","node_id_3253","""3898438"""
"node_id_3712","node_id_2345","""3898555"""
"node_id_1681","node_id_4414","""3909609"""
"node_id_1681","node_id_1068","""3909782"""
"node_id_1681","node_id_4241","""3909847"""
"node_id_1681","node_id_1556","""3909944"""
"node_id_1681","node_id_3062","""3910193"""
"node_id_1681","node_id_3931","""3910196"""
"node_id_3779","node_id_3723","""3925064"""
"node_id_3779","node_id_2430","""3925681"""
"node_id_3779","node_id_1577","""3925682"""
"node_id_1789","node_id_752","""3933354"""
"node_id_1789","node_id_2253","""3933439"""
"node_id_3285","node_id_287","""3942310"""
"node_id_3919","node_id_822","""3942973"""
"node_id_3919","node_id_3609","""3942979"""
"node_id_3919","node_id_4249","""3943154"""
"node_id_3919","node_id_811","""3943187"""
"node_id_3919","node_id_4012","""3943235"""
"node_id_3919","node_id_3924","""3943305"""
"node_id_3919","node_id_168","""3943337"""
"node_id_3919","node_id_1709","""3943436"""
"node_id_3919","node_id_1906","""3943439"""
"node_id_3919","node_id_1708","""3943493"""
"node_id_3919","node_id_4423","""3943553"""
"node_id_3919","node_id_1573","""3943720"""
"node_id_3919","node_id_3878","""3943746"""
"node_id_3919","node_id_4336","""3943829"""
"node_id_3919","node_id_3415","""3943877"""
"node_id_4183","node_id_2257","""3970772"""
"node_id_3274","node_id_2684","""3975696"""
"node_id_3682","node_id_1554","""4006509"""
"node_id_3682","node_id_418","""4006577"""
"node_id_3682","node_id_3536","""4006868"""
"node_id_3682","node_id_4380","""4006892"""
"node_id_3682","node_id_2727","""4006975"""
"node_id_2623","node_id_1246","""4007529"""
"node_id_2623","node_id_218","""4007572"""
"node_id_2623","node_id_2844","""4007717"""
"node_id_2623","node_id_3051","""4007740"""
"node_id_2623","node_id_1637","""4008406"""
"node_id_2510","node_id_3043","""4059018"""
"node_id_2510","node_id_4404","""4059119"""
"node_id_2510","node_id_3349","""4059233"""
"node_id_2510","node_id_2590","""4059253"""
"node_id_2510","node_id_4291","""4059287"""
"node_id_2510","node_id_968","""4059333"""
"node_id_2510","node_id_2830","""4059567"""
"node_id_2510","node_id_1284","""4059584"""
"node_id_2510","node_id_1921","""4059614"""
"node_id_2510","node_id_3436","""4059961"""
"node_id_1577","node_id_3779","""4062369"""
"node_id_829","node_id_3366","""4072582"""
"node_id_829","node_id_4441","""4072971"""
"node_id_829","node_id_3751","""4073030"""
"node_id_3436","node_id_3043","""4077688"""
"node_id_3436","node_id_3349","""4077972"""
"node_id_3436","node_id_4291","""4078041"""
"node_id_3436","node_id_968","""4078090"""
"node_id_3436","node_id_2830","""4078357"""
"node_id_3436","node_id_2510","""4078850"""
"node_id_1566","node_id_3723","""4080944"""
"node_id_1259","node_id_130","""4082042"""
"node_id_1259","node_id_3154","""4082115"""
"node_id_4222","node_id_4305","""4110859"""
"node_id_638","node_id_3823","""4173050"""
"node_id_638","node_id_1528","""4173279"""
"node_id_3479","node_id_2052","""4179654"""
"node_id_1257","node_id_4177","""4194401"""
"node_id_2535","node_id_3","""4201247"""
"node_id_2535","node_id_4007","""4201284"""
"node_id_2399","node_id_1712","""4208481"""
"node_id_2399","node_id_4127","""4209584"""
"node_id_2399","node_id_4216","""4209627"""
"node_id_655","node_id_3411","""4213892"""
"node_id_1879","node_id_1115","""4225638"""
"node_id_1879","node_id_1890","""4225664"""
"node_id_1879","node_id_1804","""4225957"""
"node_id_1879","node_id_2829","""4226273"""
"node_id_811","node_id_822","""4246074"""
"node_id_811","node_id_3609","""4246078"""
"node_id_811","node_id_4249","""4246197"""
"node_id_811","node_id_3919","""4246234"""
"node_id_811","node_id_4012","""4246254"""
"node_id_811","node_id_3924","""4246299"""
"node_id_811","node_id_168","""4246319"""
"node_id_811","node_id_1709","""4246385"""
"node_id_811","node_id_1906","""4246388"""
"node_id_811","node_id_1708","""4246430"""
"node_id_811","node_id_4423","""4246479"""
"node_id_811","node_id_1573","""4246596"""
"node_id_811","node_id_3878","""4246621"""
"node_id_811","node_id_4336","""4246682"""
"node_id_811","node_id_3415","""4246708"""
"node_id_1652","node_id_2684","""4253030"""
"node_id_2830","node_id_3043","""4283588"""
"node_id_2830","node_id_1284","""4283590"""
"node_id_2830","node_id_1921","""4283636"""
"node_id_2830","node_id_4404","""4283781"""
"node_id_2830","node_id_3349","""4283962"""
"node_id_2830","node_id_2590","""4284002"""
"node_id_2830","node_id_4291","""4284060"""
"node_id_2830","node_id_968","""4284135"""
"node_id_2830","node_id_3436","""4284262"""
"node_id_2830","node_id_2510","""4284298"""
"node_id_2830","node_id_1814","""4284342"""
"node_id_3767","node_id_3524","""4302105"""
"node_id_3767","node_id_1499","""4302360"""
"node_id_3167","node_id_3705","""4304707"""
"node_id_3167","node_id_2590","""4304854"""
"node_id_3167","node_id_1698","""4304857"""
"node_id_3167","node_id_2634","""4304871"""
"node_id_3167","node_id_4202","""4305372"""
"node_id_968","node_id_3043","""4345336"""
"node_id_968","node_id_1801","""4345396"""
"node_id_968","node_id_4404","""4345469"""
"node_id_968","node_id_3630","""4345484"""
"node_id_968","node_id_3349","""4345613"""
"node_id_968","node_id_2590","""4345638"""
"node_id_968","node_id_3233","""4345670"""
"node_id_968","node_id_4291","""4345676"""
"node_id_968","node_id_1814","""4345882"""
"node_id_968","node_id_3429","""4345920"""
"node_id_968","node_id_349","""4345956"""
"node_id_968","node_id_3727","""4345959"""
"node_id_968","node_id_2830","""4346021"""
"node_id_968","node_id_1284","""4346039"""
"node_id_968","node_id_1921","""4346063"""
"node_id_968","node_id_1251","""4346081"""
"node_id_968","node_id_4165","""4346361"""
"node_id_968","node_id_2994","""4346409"""
"node_id_968","node_id_3436","""4346477"""
"node_id_968","node_id_2510","""4346498"""
"node_id_3929","node_id_3935","""4352505"""
"node_id_3972","node_id_2897","""4378142"""
"node_id_3358","node_id_2467","""4384886"""
"node_id_3668","node_id_549","""4413795"""
"node_id_3668","node_id_3880","""4413949"""
"node_id_3668","node_id_4135","""4413970"""
"node_id_3668","node_id_1052","""4414048"""
"node_id_3668","node_id_4212","""4414087"""
"node_id_3668","node_id_1943","""4414123"""
"node_id_3668","node_id_1159","""4414153"""
"node_id_3668","node_id_2836","""4414179"""
"node_id_1801","node_id_3632","""4422315"""
"node_id_1801","node_id_1921","""4422367"""
"node_id_1801","node_id_2590","""4422793"""
"node_id_1801","node_id_4291","""4422862"""
"node_id_1801","node_id_968","""4422963"""
"node_id_2858","node_id_3856","""4437627"""
"node_id_2858","node_id_3720","""4437662"""
"node_id_2858","node_id_1001","""4438165"""
"node_id_2858","node_id_2836","""4438943"""
"node_id_3491","node_id_466","""4445660"""
"node_id_3491","node_id_3337","""4445808"""
"node_id_618","node_id_534","""4469435"""
"node_id_618","node_id_1353","""4469444"""
"node_id_1915","node_id_1595","""4474252"""
"node_id_1915","node_id_2769","""4474846"""
"node_id_2890","node_id_324","""4475194"""
"node_id_2890","node_id_3272","""4475861"""
"node_id_2890","node_id_3590","""4476186"""
"node_id_3103","node_id_4113","""4488471"""
"node_id_1044","node_id_11","""4494556"""
"node_id_1044","node_id_3227","""4494848"""
"node_id_1044","node_id_3159","""4495292"""
"node_id_1044","node_id_2579","""4495418"""
"node_id_3263","node_id_3110","""4513246"""
"node_id_2213","node_id_2418","""4516909"""
"node_id_2213","node_id_2130","""4517367"""
"node_id_2213","node_id_4125","""4517561"""
"node_id_2213","node_id_1515","""4517905"""
"node_id_1463","node_id_1657","""4540468"""
"node_id_2237","node_id_2854","""4542419"""
"node_id_2237","node_id_4335","""4543190"""
"node_id_2813","node_id_3635","""4545442"""
"node_id_2444","node_id_3323","""4546145"""
"node_id_1311","node_id_662","""4586688"""
"node_id_1311","node_id_1851","""4587021"""
"node_id_1311","node_id_2345","""4587637"""
"node_id_1311","node_id_1227","""4587719"""
"node_id_1173","node_id_1018","""4592816"""
"node_id_3361","node_id_2074","""4608494"""
"node_id_3361","node_id_1982","""4608582"""
"node_id_1874","node_id_3273","""4623503"""
"node_id_2017","node_id_581","""4643529"""
"node_id_2759","node_id_3607","""4654917"""
"node_id_2759","node_id_4330","""4656369"""
"node_id_2759","node_id_3612","""4656556"""
"node_id_3219","node_id_1221","""4672465"""
"node_id_3219","node_id_1978","""4672947"""
"node_id_3117","node_id_832","""4681560"""
"node_id_3117","node_id_2334","""4681909"""
"node_id_114","node_id_2895","""4694967"""
"node_id_114","node_id_4016","""4695238"""
"node_id_871","node_id_1056","""4709916"""
"node_id_871","node_id_1036","""4710324"""
"node_id_871","node_id_915","""4710793"""
"node_id_871","node_id_2086","""4710860"""
"node_id_871","node_id_1405","""4711018"""
"node_id_1866","node_id_3705","""4711261"""
"node_id_1866","node_id_2590","""4711375"""
"node_id_1866","node_id_2634","""4711388"""
"node_id_1866","node_id_4202","""4711798"""
"node_id_2489","node_id_2184","""4722104"""
"node_id_2489","node_id_3398","""4722294"""
"node_id_809","node_id_3405","""4732708"""
"node_id_809","node_id_2524","""4732731"""
"node_id_809","node_id_3213","""4732889"""
"node_id_809","node_id_2520","""4732923"""
"node_id_3086","node_id_1715","""4753789"""
"node_id_3086","node_id_763","""4753842"""
"node_id_3086","node_id_2593","""4754132"""
"node_id_3086","node_id_2590","""4754184"""
"node_id_3867","node_id_2828","""4764510"""
"node_id_3867","node_id_1485","""4764814"""
"node_id_2302","node_id_3657","""4768425"""
"node_id_805","node_id_3398","""4777234"""
"node_id_805","node_id_1124","""4777380"""
"node_id_4086","node_id_4362","""4797176"""
"node_id_4086","node_id_3827","""4797324"""
"node_id_2380","node_id_146","""4816524"""
"node_id_1943","node_id_549","""4824501"""
"node_id_1943","node_id_3880","""4824631"""
"node_id_1943","node_id_3668","""4824634"""
"node_id_1943","node_id_4135","""4824650"""
"node_id_1943","node_id_1052","""4824708"""
"node_id_1943","node_id_4212","""4824733"""
"node_id_1943","node_id_1159","""4824765"""
"node_id_1943","node_id_2836","""4824780"""
"node_id_4305","node_id_4222","""4840184"""
"node_id_892","node_id_2449","""4853843"""
"node_id_327","node_id_707","""4953939"""
"node_id_2268","node_id_2337","""4969113"""
"node_id_930","node_id_3787","""5006423"""
"node_id_930","node_id_1749","""5007088"""
"node_id_2288","node_id_287","""5012272"""
"node_id_1047","node_id_4075","""5015918"""
"node_id_1563","node_id_3608","""5019460"""
"node_id_1025","node_id_601","""5050081"""
"node_id_1025","node_id_4078","""5050217"""
"node_id_1025","node_id_3340","""5050436"""
"node_id_1025","node_id_545","""5050601"""
"node_id_1782","node_id_2956","""5083164"""
"node_id_2032","node_id_1341","""5113048"""
"node_id_2032","node_id_2949","""5113144"""
"node_id_2032","node_id_316","""5113490"""
"node_id_2032","node_id_2210","""5113537"""
"node_id_2032","node_id_173","""5113682"""
"node_id_2032","node_id_749","""5113811"""
"node_id_3511","node_id_1623","""5138053"""
"node_id_3511","node_id_2554","""5138223"""
"node_id_2792","node_id_1013","""5158487"""
"node_id_2792","node_id_696","""5158704"""
"node_id_3873","node_id_3864","""5166672"""
"node_id_3873","node_id_2977","""5167667"""
"node_id_3873","node_id_1584","""5167726"""
"node_id_3873","node_id_3477","""5167877"""
"node_id_3536","node_id_1554","""5170119"""
"node_id_3536","node_id_418","""5170178"""
"node_id_3536","node_id_4380","""5170481"""
"node_id_3536","node_id_3682","""5170530"""
"node_id_3536","node_id_2727","""5170980"""
"node_id_1362","node_id_3155","""5194630"""
"node_id_4422","node_id_4166","""5201760"""
"node_id_4422","node_id_144","""5201810"""
"node_id_3727","node_id_4291","""5208957"""
"node_id_3727","node_id_968","""5209030"""
"node_id_3727","node_id_3866","""5209390"""
"node_id_3727","node_id_1284","""5209454"""
"node_id_3727","node_id_1029","""5209749"""
"node_id_2667","node_id_3547","""5218956"""
"node_id_2667","node_id_2782","""5219211"""
"node_id_3521","node_id_3679","""5244330"""
"node_id_1449","node_id_2684","""5291590"""
"node_id_3685","node_id_3064","""5303384"""
"node_id_2861","node_id_3213","""5317614"""
"node_id_752","node_id_1135","""5329156"""
"node_id_752","node_id_1789","""5329807"""
"node_id_2055","node_id_1626","""5332690"""
"node_id_2055","node_id_602","""5332772"""
"node_id_2055","node_id_380","""5332796"""
"node_id_2055","node_id_1540","""5332837"""
"node_id_2055","node_id_3442","""5333065"""
"node_id_2055","node_id_3331","""5333313"""
"node_id_496","node_id_2243","""5365118"""
"node_id_654","node_id_761","""5389366"""
"node_id_654","node_id_401","""5390276"""
"node_id_3596","node_id_3612","""5403083"""
"node_id_3010","node_id_858","""5406238"""
"node_id_1215","node_id_547","""5448756"""
"node_id_1643","node_id_3147","""5451619"""
"node_id_1643","node_id_2202","""5451966"""
"node_id_1643","node_id_551","""5452432"""
"node_id_309","node_id_324","""5457943"""
"node_id_309","node_id_3272","""5458392"""
"node_id_2005","node_id_3739","""5464517"""
"node_id_870","node_id_1208","""5474522"""
"node_id_2117","node_id_2990","""5493745"""
"node_id_945","node_id_939","""5508572"""
"node_id_1180","node_id_3232","""5510409"""
"node_id_1180","node_id_2524","""5510533"""
"node_id_1180","node_id_3751","""5510603"""
"node_id_1180","node_id_1459","""5510643"""
"node_id_343","node_id_1108","""5511607"""
"node_id_4105","node_id_2854","""5513213"""
"node_id_2423","node_id_2541","""5529052"""
"node_id_551","node_id_512","""5550884"""
"node_id_551","node_id_2926","""5550893"""
"node_id_551","node_id_1643","""5551728"""
"node_id_551","node_id_2439","""5551975"""
"node_id_572","node_id_2467","""5555952"""
"node_id_3405","node_id_3959","""5557629"""
"node_id_3405","node_id_809","""5557766"""
"node_id_3405","node_id_2969","""5557836"""
"node_id_1416","node_id_3110","""5562666"""
"node_id_1982","node_id_911","""5572489"""
"node_id_1982","node_id_2430","""5572816"""
"node_id_1982","node_id_3361","""5572867"""
"node_id_1982","node_id_4335","""5573564"""
"node_id_1982","node_id_4177","""5573652"""
"node_id_2636","node_id_3946","""5575714"""
"node_id_2636","node_id_374","""5575718"""
"node_id_1352","node_id_256","""5671031"""
"node_id_1975","node_id_4038","""5682490"""
"node_id_895","node_id_2460","""5720615"""
"node_id_915","node_id_871","""5753616"""
"node_id_915","node_id_1056","""5753810"""
"node_id_915","node_id_2590","""5754159"""
"node_id_915","node_id_1036","""5754460"""
"node_id_915","node_id_2086","""5755311"""
"node_id_252","node_id_4012","""5756297"""
"node_id_252","node_id_1708","""5756593"""
"node_id_252","node_id_3897","""5756851"""
"node_id_2892","node_id_1174","""5764477"""
"node_id_2430","node_id_4156","""5790777"""
"node_id_2430","node_id_911","""5790970"""
"node_id_2430","node_id_3779","""5791112"""
"node_id_2430","node_id_3542","""5791143"""
"node_id_2430","node_id_3506","""5791160"""
"node_id_2430","node_id_3723","""5791265"""
"node_id_2430","node_id_1982","""5791603"""
"node_id_1218","node_id_836","""5797888"""
"node_id_1647","node_id_2607","""5832406"""
"node_id_1647","node_id_1199","""5833267"""
"node_id_2320","node_id_3040","""5838314"""
"node_id_3051","node_id_2623","""5864123"""
"node_id_3051","node_id_1246","""5864146"""
"node_id_3051","node_id_218","""5864203"""
"node_id_3051","node_id_2844","""5864323"""
"node_id_3051","node_id_3110","""5864621"""
"node_id_3051","node_id_1637","""5864897"""
"node_id_715","node_id_3257","""5865837"""
"node_id_2138","node_id_4450","""5871020"""
"node_id_2138","node_id_3835","""5871129"""
"node_id_2138","node_id_3749","""5871133"""
"node_id_763","node_id_3073","""5879524"""
"node_id_763","node_id_2186","""5879529"""
"node_id_763","node_id_2593","""5879563"""
"node_id_763","node_id_3086","""5879882"""
"node_id_1595","node_id_1915","""5894633"""
"node_id_1595","node_id_3726","""5894708"""
"node_id_1595","node_id_2769","""5895344"""
"node_id_157","node_id_814","""5900775"""
"node_id_3257","node_id_715","""5908802"""
"node_id_1167","node_id_972","""5909518"""
"node_id_1687","node_id_1936","""5911724"""
"node_id_534","node_id_990","""5915573"""
"node_id_534","node_id_618","""5915646"""
"node_id_2086","node_id_871","""5920105"""
"node_id_2086","node_id_1056","""5920242"""
"node_id_2086","node_id_2590","""5920485"""
"node_id_2086","node_id_1036","""5920698"""
"node_id_2086","node_id_915","""5921263"""
"node_id_321","node_id_1344","""5933160"""
"node_id_321","node_id_3590","""5933391"""
"node_id_1208","node_id_870","""5957986"""
"node_id_3116","node_id_1115","""5978107"""
"node_id_3116","node_id_1890","""5978126"""
"node_id_3116","node_id_2829","""5979074"""
"node_id_999","node_id_3030","""5989530"""
"node_id_1814","node_id_2830","""6040903"""
"node_id_1814","node_id_3043","""6040931"""
"node_id_1814","node_id_1284","""6040932"""
"node_id_1814","node_id_1921","""6041002"""
"node_id_1814","node_id_1251","""6041039"""
"node_id_1814","node_id_3742","""6041061"""
"node_id_1814","node_id_3630","""6041201"""
"node_id_1814","node_id_2590","""6041461"""
"node_id_1814","node_id_3233","""6041528"""
"node_id_1814","node_id_4291","""6041536"""
"node_id_1814","node_id_4165","""6041561"""
"node_id_1814","node_id_968","""6041654"""
"node_id_1814","node_id_2994","""6041682"""
"node_id_1814","node_id_3429","""6041994"""
"node_id_1814","node_id_349","""6042062"""
"node_id_3460","node_id_1517","""6042673"""
"node_id_2130","node_id_2213","""6043916"""
"node_id_2130","node_id_4125","""6044070"""
"node_id_2130","node_id_1515","""6044286"""
"node_id_3734","node_id_911","""6044864"""
"node_id_2052","node_id_3479","""6051277"""
"node_id_2052","node_id_3308","""6052388"""
"node_id_678","node_id_2241","""6057109"""
"node_id_899","node_id_397","""6060754"""
"node_id_1826","node_id_2811","""6072582"""
"node_id_1826","node_id_1623","""6072895"""
"node_id_3365","node_id_3702","""6087106"""
"node_id_2337","node_id_2268","""6090718"""
